date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-03 12:00:00+00:00,0.0,0.0,34.88319,6.4202805,127.40543
2022-08-03 13:00:00+00:00,0.0,0.0,34.208138,7.7201037,143.42688
2022-08-03 14:00:00+00:00,0.0,0.0,33.537636,9.037699,155.13632
2022-08-03 15:00:00+00:00,0.0,0.0,33.504967,8.430896,157.69374
2022-08-03 16:00:00+00:00,0.0,0.0,33.076412,9.052072,163.96759
2022-08-03 17:00:00+00:00,0.0,0.0,32.784546,9.178235,168.69011
2022-08-03 18:00:00+00:00,0.0,0.0,32.711117,8.811923,170.85843
2022-08-03 19:00:00+00:00,0.0,0.0,32.517124,8.570881,172.62633
2022-08-03 20:00:00+00:00,0.0,0.0,32.456905,8.260751,173.04713
2022-08-03 21:00:00+00:00,0.0,0.0,32.254772,8.050466,173.58131
2022-08-03 22:00:00+00:00,0.0,0.0,33.004093,7.632169,174.7377
2022-08-03 23:00:00+00:00,0.0,0.0,34.036484,6.8359346,174.1227
2022-08-04 00:00:00+00:00,0.0,0.0,35.35312,6.7,180.0
2022-08-04 01:00:00+00:00,0.0,0.0,36.33414,6.8066144,182.52606
2022-08-04 02:00:00+00:00,0.0,0.0,37.972275,7.200694,180.7957
2022-08-04 03:00:00+00:00,0.0,0.0,39.02934,7.7006493,180.74405
2022-08-04 04:00:00+00:00,0.0,0.0,39.839016,7.900633,180.7252
2022-08-04 05:00:00+00:00,0.0,0.0,40.270824,7.900633,180.7252
2022-08-04 06:00:00+00:00,0.0,0.0,40.179302,8.000625,179.28386
2022-08-04 07:00:00+00:00,0.0,0.0,39.652634,8.321658,175.8654
2022-08-04 08:00:00+00:00,0.0,0.0,38.438156,8.203658,170.88222
2022-08-04 09:00:00+00:00,0.0,0.0,37.417736,8.516455,164.33177
2022-08-04 10:00:00+00:00,0.0,0.0,35.964523,8.825531,160.12773
2022-08-04 11:00:00+00:00,0.0,0.0,34.863834,9.693296,158.19853
2022-08-04 12:00:00+00:00,0.0,0.0,35.338516,8.7464285,157.8336
2022-08-04 13:00:00+00:00,0.0,0.0,35.158054,8.766413,159.29088
2022-08-04 14:00:00+00:00,0.0,0.0,35.06528,8.25409,160.90642
2022-08-04 15:00:00+00:00,0.0,0.0,35.02761,8.440379,166.29301
2022-08-04 16:00:00+00:00,0.0,0.0,34.87427,8.614523,170.6471
2022-08-04 17:00:00+00:00,0.0,0.0,34.473858,8.514693,176.6336
2022-08-04 18:00:00+00:00,0.0,0.0,33.707493,8.20975,182.79265
2022-08-04 19:00:00+00:00,0.0,0.0,33.20428,7.9630394,187.21417
2022-08-04 20:00:00+00:00,0.0,0.0,32.921425,7.368175,187.8001
2022-08-04 21:00:00+00:00,0.0,0.0,32.825382,6.747592,186.80896
2022-08-04 22:00:00+00:00,0.0,0.0,33.44889,6.5276337,185.2738
2022-08-04 23:00:00+00:00,0.0,0.0,34.474773,5.714018,184.0141
2022-08-05 00:00:00+00:00,0.0,0.0,36.5273,5.2952805,190.88548
2022-08-05 01:00:00+00:00,0.0,0.0,38.34043,5.3600373,194.03627
2022-08-05 02:00:00+00:00,0.0,0.0,40.729473,5.1923018,195.6423
2022-08-05 03:00:00+00:00,0.0,0.0,42.54941,4.661545,202.71445
2022-08-05 04:00:00+00:00,0.0,0.0,43.98403,3.758989,208.61037
2022-08-05 05:00:00+00:00,0.0,0.0,44.739494,3.522783,214.59235
2022-08-05 06:00:00+00:00,0.0,0.0,44.6793,3.1144822,222.39738
2022-08-05 07:00:00+00:00,0.0,0.0,43.975266,2.5612497,218.65984
2022-08-05 08:00:00+00:00,0.0,0.0,43.403362,1.8867962,212.00534
2022-08-05 09:00:00+00:00,0.5,0.5,40.87981,3.352611,197.35411
2022-08-05 10:00:00+00:00,0.1,0.1,40.443375,2.5632012,200.55612
2022-08-05 11:00:00+00:00,0.0,0.0,38.80177,4.4271884,161.56496
2022-08-05 12:00:00+00:00,0.0,0.0,37.937744,6.2128897,146.82147
2022-08-05 13:00:00+00:00,0.0,0.0,37.579258,6.2649817,155.48038
2022-08-05 14:00:00+00:00,0.0,0.0,37.464745,5.456189,153.90463
2022-08-05 15:00:00+00:00,0.0,0.0,37.115395,4.8703184,160.82089
2022-08-05 16:00:00+00:00,0.0,0.0,36.8456,5.707889,176.98727
